NroFactura,IDCliente,Descripcion,Categoria,Cantidad,PrecioUnitario,PrecioTotal,FechaFactura,Ciudad
FAC02153,C0165,Dispensador Jabon,Bano,1,13600.0,13600.0,2024-03-15,La Plata
FAC03652,C0383,Esencia Rosa,Aromatizacion,2,6000.0,12000.0,2024-03-16,Buenos Aires
FAC03208,C0321,Esencia Rosa,Aromatizacion,1,6000.0,6000.0,2024-03-16,Córdoba
FAC03208,C0321,Aromatizador Hogar,Aromatizacion,3,11300.0,33900.0,2024-03-16,Córdoba
FAC03407,C0348,Vela Aromatica Lavanda,Velas,1,5300.0,5300.0,2024-03-16,Buenos Aires
FAC03501,C0365,Set Sal y Pimienta,Cocina,4,19600.0,78400.0,2024-03-16,Mar del Plata
FAC01850,C0122,Bolsa Regalo Grande,Regaleria,2,3000.0,6000.0,2024-03-16,Buenos Aires
FAC01850,C0122,Lazo Decorativo,Regaleria,2,1200.0,2400.0,2024-03-16,Buenos Aires
FAC01537,C0073,Esencia Rosa,Aromatizacion,4,6000.0,24000.0,2024-03-16,Buenos Aires
FAC02852,C0261,Vela Aromatica Lavanda,Velas,1,5300.0,5300.0,2024-03-16,Buenos Aires
FAC02852,C0261,Vela Aromatica Vainilla,Velas,2,5300.0,10600.0,2024-03-16,Buenos Aires
FAC02852,C0261,Portavelas Cristal,Velas,2,13600.0,27200.0,2024-03-16,Buenos Aires
FAC01335,C0047,Bolsa Regalo Pequeña,Regaleria,1,2300.0,2300.0,2024-03-16,Buenos Aires
FAC01850,C0122,Papel Tissue Colores,Regaleria,2,1500.0,3000.0,2024-03-16,Buenos Aires
FAC01537,C0073,Lazo Decorativo,Regaleria,3,1200.0,3600.0,2024-03-16,Buenos Aires
FAC01662,C0089,Lazo Decorativo,Regaleria,1,1200.0,1200.0,2024-03-16,Córdoba
FAC03652,C0383,Perchero Entrada,Decoracion,3,33200.0,99600.0,2024-03-16,Buenos Aires
FAC01656,C0089,Reloj Pared Madera,Decoracion,2,37800.0,75600.0,2024-03-16,La Plata
FAC01946,C0131,Pimentero Porcelana,Cocina,2,10600.0,21200.0,2024-03-16,Buenos Aires
FAC01946,C0131,Pimentero Porcelana,Cocina,2,10600.0,21200.0,2024-03-16,Buenos Aires
FAC01946,C0131,Servilletas Papel x20,Cocina,4,3800.0,15200.0,2024-03-16,Buenos Aires
FAC01656,C0089,Cuadro Motivacional,Decoracion,1,25700.0,25700.0,2024-03-16,La Plata
FAC01656,C0089,Tabla de Cortar Madera,Cocina,4,18100.0,72400.0,2024-03-16,La Plata
FAC03652,C0383,Maceta Ceramica,Decoracion,1,12100.0,12100.0,2024-03-16,Buenos Aires
FAC03652,C0383,Set Velas x3,Velas,1,15100.0,15100.0,2024-03-16,Buenos Aires
FAC03407,C0348,Portavelas Cristal,Velas,3,13600.0,40800.0,2024-03-16,Buenos Aires
FAC03501,C0365,Tabla de Cortar Madera,Cocina,1,18100.0,18100.0,2024-03-16,Mar del Plata
FAC01537,C0073,Cesta Desayuno,Regaleria,4,27200.0,108800.0,2024-03-16,Buenos Aires
FAC03501,C0365,Esencia Rosa,Aromatizacion,3,6000.0,18000.0,2024-03-16,Mar del Plata
FAC03407,C0348,Vela Aromatica Vainilla,Velas,3,5300.0,15900.0,2024-03-16,Buenos Aires
FAC01662,C0089,Bolsa Regalo Grande,Regaleria,3,3000.0,9000.0,2024-03-16,Córdoba
FAC01662,C0089,Papel Tissue Colores,Regaleria,1,1500.0,1500.0,2024-03-16,Córdoba
FAC01537,C0073,Bolsa Regalo Grande,Regaleria,1,3000.0,3000.0,2024-03-16,Buenos Aires
FAC03652,C0383,Bolsa Regalo Pequeña,Regaleria,2,2300.0,4600.0,2024-03-16,Buenos Aires
FAC01335,C0047,Cesta Desayuno,Regaleria,2,27200.0,54400.0,2024-03-16,Buenos Aires
FAC01335,C0047,Planta Artificial,Decoracion,1,16600.0,16600.0,2024-03-16,Buenos Aires
FAC01335,C0047,Esencia Rosa,Aromatizacion,2,6000.0,12000.0,2024-03-16,Buenos Aires
FAC01639,C0087,Planta Artificial,Decoracion,1,16600.0,16600.0,2024-03-17,Mar del Plata
FAC01639,C0087,Maceta Ceramica,Decoracion,2,12100.0,24200.0,2024-03-17,Mar del Plata
FAC01639,C0087,Cesta Desayuno,Regaleria,3,27200.0,81600.0,2024-03-17,Mar del Plata
FAC01561,C0074,Juego de Te x6,Cocina,1,33200.0,33200.0,2024-03-17,Mendoza
FAC01561,C0074,Taza Ceramica Blanca,Cocina,2,8300.0,16600.0,2024-03-17,Mendoza
FAC01639,C0087,Reloj Pared Madera,Decoracion,4,37800.0,151200.0,2024-03-17,Mar del Plata
FAC03348,C0341,Esencia Rosa,Aromatizacion,4,6000.0,24000.0,2024-03-17,Buenos Aires
FAC03348,C0341,Aromatizador Hogar,Aromatizacion,2,11300.0,22600.0,2024-03-17,Buenos Aires
FAC02663,C0241,Vaso Bambu,Bano,4,7600.0,30400.0,2024-03-17,Buenos Aires
FAC01897,C0126,Guirnalda LED,Decoracion,1,16600.0,16600.0,2024-03-17,Buenos Aires
FAC02598,C0231,Planta Artificial,Decoracion,3,16600.0,49800.0,2024-03-17,Mendoza
FAC02663,C0241,Jabonera Ceramica,Bano,1,9800.0,9800.0,2024-03-17,Buenos Aires
FAC02598,C0231,Salero Porcelana,Cocina,1,10600.0,10600.0,2024-03-17,Mendoza
FAC02598,C0231,Marco Foto 10x15,Decoracion,1,9100.0,9100.0,2024-03-17,Mendoza
FAC02272,C0182,Bolsa Regalo Pequeña,Regaleria,2,2300.0,4600.0,2024-03-17,La Plata
FAC02272,C0182,Papel Tissue Colores,Regaleria,3,1500.0,4500.0,2024-03-17,La Plata
FAC02272,C0182,Tarjeta Saludo,Regaleria,2,1800.0,3600.0,2024-03-17,La Plata
FAC01897,C0126,Perchero Entrada,Decoracion,3,33200.0,99600.0,2024-03-17,Buenos Aires
FAC01897,C0126,Regadera Decorativa,Decoracion,3,21100.0,63300.0,2024-03-17,Buenos Aires
FAC01897,C0126,Marco Foto 20x30,Decoracion,4,15100.0,60400.0,2024-03-17,Buenos Aires
FAC02096,C0154,Reloj Pared Madera,Decoracion,1,37800.0,37800.0,2024-03-18,Buenos Aires
FAC03024,C0287,Dispensador Jabon,Bano,1,13600.0,13600.0,2024-03-18,Buenos Aires
FAC03024,C0287,Jabonera Ceramica,Bano,2,9800.0,19600.0,2024-03-18,Buenos Aires
FAC02096,C0154,Salero Porcelana,Cocina,3,10600.0,31800.0,2024-03-18,Buenos Aires
FAC02096,C0154,Pimentero Porcelana,Cocina,4,10600.0,42400.0,2024-03-18,Buenos Aires
FAC01580,C0079,Aromatizador Hogar,Aromatizacion,3,11300.0,33900.0,2024-03-18,Buenos Aires
FAC03451,C0357,Juego de Te x6,Cocina,4,33200.0,132800.0,2024-03-18,Mendoza
FAC03024,C0287,Jabonera Ceramica,Bano,2,9800.0,19600.0,2024-03-18,Buenos Aires
FAC03647,C0383,Esencia Jazmin,Aromatizacion,3,6000.0,18000.0,2024-03-18,Buenos Aires
FAC03647,C0383,Difusor Cana,Aromatizacion,1,21100.0,21100.0,2024-03-18,Buenos Aires
FAC02096,C0154,Toallero Bambu,Bano,2,24200.0,48400.0,2024-03-18,Buenos Aires
FAC02161,C0166,Tarjeta Saludo,Regaleria,2,1800.0,3600.0,2024-03-18,Córdoba
FAC03451,C0357,Taza Ceramica Blanca,Cocina,2,8300.0,16600.0,2024-03-18,Mendoza
FAC01580,C0079,Portavelas Cristal,Velas,4,13600.0,54400.0,2024-03-18,Buenos Aires
FAC01912,C0128,Jabonera Ceramica,Bano,3,9800.0,29400.0,2024-03-18,Buenos Aires
FAC01580,C0079,Bolsa Regalo Grande,Regaleria,4,3000.0,12000.0,2024-03-18,Buenos Aires
FAC01580,C0079,Papel Tissue Colores,Regaleria,3,1500.0,4500.0,2024-03-18,Buenos Aires
FAC02161,C0166,Bolsa Regalo Grande,Regaleria,2,3000.0,6000.0,2024-03-18,Córdoba
FAC02438,C0212,Album de Fotos,Regaleria,2,18100.0,36200.0,2024-03-18,Buenos Aires
FAC02894,C0268,Vela Aromatica Vainilla,Velas,4,5300.0,21200.0,2024-03-18,Buenos Aires
FAC02438,C0212,Tarjeta Saludo,Regaleria,1,1800.0,1800.0,2024-03-18,Buenos Aires
FAC02894,C0268,Portavelas Cristal,Velas,3,13600.0,40800.0,2024-03-18,Buenos Aires
FAC02395,C0205,Difusor Cana,Aromatizacion,4,21100.0,84400.0,2024-03-18,Buenos Aires
FAC02894,C0268,Taza Ceramica Blanca,Cocina,1,8300.0,8300.0,2024-03-18,Buenos Aires
FAC02894,C0268,Dispensador Jabon,Bano,2,13600.0,27200.0,2024-03-18,Buenos Aires
FAC02161,C0166,Papel Tissue Colores,Regaleria,4,1500.0,6000.0,2024-03-18,Córdoba
FAC02161,C0166,Lazo Decorativo,Regaleria,4,1200.0,4800.0,2024-03-18,Córdoba
FAC02438,C0212,Esencia Jazmin,Aromatizacion,1,6000.0,6000.0,2024-03-18,Buenos Aires
FAC01912,C0128,Set Velas x3,Velas,2,15100.0,30200.0,2024-03-18,Buenos Aires
FAC01912,C0128,Vela Aromatica Lavanda,Velas,4,5300.0,21200.0,2024-03-18,Buenos Aires
FAC03451,C0357,Papel Tissue Colores,Regaleria,3,1500.0,4500.0,2024-03-18,Mendoza
FAC01912,C0128,Espejo Redondo,Decoracion,2,30200.0,60400.0,2024-03-18,Buenos Aires
FAC02395,C0205,Servilletas Papel x20,Cocina,3,3800.0,11400.0,2024-03-18,Buenos Aires
FAC02395,C0205,Portavelas Cristal,Velas,4,13600.0,54400.0,2024-03-18,Buenos Aires
FAC03451,C0357,Vela Aromatica Vainilla,Velas,3,5300.0,15900.0,2024-03-18,Mendoza
FAC02395,C0205,Esencia Jazmin,Aromatizacion,3,6000.0,18000.0,2024-03-18,Buenos Aires
FAC03114,C0304,Regadera Decorativa,Decoracion,1,21100.0,21100.0,2024-03-19,Buenos Aires
FAC03114,C0304,Taza Ceramica Blanca,Cocina,3,8300.0,24900.0,2024-03-19,Buenos Aires
FAC03114,C0304,Cuadro Motivacional,Decoracion,3,25700.0,77100.0,2024-03-19,Buenos Aires
FAC02838,C0259,Difusor Cana,Aromatizacion,4,21100.0,84400.0,2024-03-19,Buenos Aires
FAC02729,C0246,Taza Ceramica Blanca,Cocina,3,8300.0,24900.0,2024-03-19,La Plata
FAC03114,C0304,Cojin Decorativo,Decoracion,3,19600.0,58800.0,2024-03-19,Buenos Aires
FAC02838,C0259,Bolsa Regalo Pequeña,Regaleria,3,2300.0,6900.0,2024-03-19,Buenos Aires
FAC01173,C0025,Vela Aromatica Vainilla,Velas,4,5300.0,21200.0,2024-03-19,Rosario
FAC01173,C0025,Portavelas Cristal,Velas,4,13600.0,54400.0,2024-03-19,Rosario
FAC02838,C0259,Set Velas x3,Velas,1,15100.0,15100.0,2024-03-19,Buenos Aires
FAC02729,C0246,Planta Artificial,Decoracion,4,16600.0,66400.0,2024-03-19,La Plata
FAC01173,C0025,Delantal de Cocina,Cocina,1,12800.0,12800.0,2024-03-19,Rosario
FAC02729,C0246,Planta Artificial,Decoracion,2,16600.0,33200.0,2024-03-19,La Plata
FAC02741,C0248,Vela Aromatica Lavanda,Velas,2,5300.0,10600.0,2024-03-19,Mar del Plata
FAC02741,C0248,Bolsa Regalo Grande,Regaleria,4,3000.0,12000.0,2024-03-19,Mar del Plata
FAC02741,C0248,Papel Tissue Colores,Regaleria,4,1500.0,6000.0,2024-03-19,Mar del Plata
FAC02741,C0248,Toallero Bambu,Bano,2,24200.0,48400.0,2024-03-19,Mar del Plata
FAC01914,C0128,Jabonera Ceramica,Bano,2,9800.0,19600.0,2024-03-20,Mendoza
FAC03412,C0349,Servilletas Papel x20,Cocina,2,3800.0,7600.0,2024-03-20,Mar del Plata
FAC02189,C0169,Marco Foto 10x15,Decoracion,2,9100.0,18200.0,2024-03-20,Córdoba
FAC01048,C0009,Toallero Bambu,Bano,3,24200.0,72600.0,2024-03-20,Buenos Aires
FAC01048,C0009,Vela Aromatica Vainilla,Velas,1,5300.0,5300.0,2024-03-20,Buenos Aires
FAC03112,C0304,Vela Aromatica Vainilla,Velas,2,5300.0,10600.0,2024-03-20,Rosario
FAC02189,C0169,Vela Aromatica Lavanda,Velas,4,5300.0,21200.0,2024-03-20,Córdoba
FAC03112,C0304,Guirnalda LED,Decoracion,2,16600.0,33200.0,2024-03-20,Rosario
FAC02189,C0169,Jabonera Ceramica,Bano,4,9800.0,39200.0,2024-03-20,Córdoba
FAC03064,C0299,Planta Artificial,Decoracion,1,16600.0,16600.0,2024-03-20,Buenos Aires
FAC03453,C0358,Marco Foto 10x15,Decoracion,4,9100.0,36400.0,2024-03-20,Córdoba
FAC02189,C0169,Reloj Pared Madera,Decoracion,3,37800.0,113400.0,2024-03-20,Córdoba
FAC03112,C0304,Mantel Navideno,Decoracion,2,22600.0,45200.0,2024-03-20,Rosario
FAC03453,C0358,Cojin Decorativo,Decoracion,2,19600.0,39200.0,2024-03-20,Córdoba
FAC01914,C0128,Delantal de Cocina,Cocina,4,12800.0,51200.0,2024-03-20,Mendoza
FAC03064,C0299,Tabla de Cortar Madera,Cocina,1,18100.0,18100.0,2024-03-20,Buenos Aires
FAC03112,C0304,Regadera Decorativa,Decoracion,1,21100.0,21100.0,2024-03-20,Rosario
FAC01048,C0009,Esencia Rosa,Aromatizacion,3,6000.0,18000.0,2024-03-20,Buenos Aires
FAC02189,C0169,Esencia Jazmin,Aromatizacion,1,6000.0,6000.0,2024-03-20,Córdoba
FAC01914,C0128,Dispensador Jabon,Bano,4,13600.0,54400.0,2024-03-20,Mendoza
FAC03412,C0349,Reloj Pared Madera,Decoracion,1,37800.0,37800.0,2024-03-20,Mar del Plata
FAC03412,C0349,Vaso Bambu,Bano,3,7600.0,22800.0,2024-03-20,Mar del Plata
FAC03412,C0349,Marco Foto 20x30,Decoracion,1,15100.0,15100.0,2024-03-20,Mar del Plata
FAC03064,C0299,Dispensador Jabon,Bano,1,13600.0,13600.0,2024-03-20,Buenos Aires
FAC01048,C0009,Set Sal y Pimienta,Cocina,3,19600.0,58800.0,2024-03-20,Buenos Aires
FAC03064,C0299,Set Sal y Pimienta,Cocina,3,19600.0,58800.0,2024-03-20,Buenos Aires
FAC01914,C0128,Lazo Decorativo,Regaleria,4,1200.0,4800.0,2024-03-20,Mendoza
FAC03252,C0329,Taza Ceramica Blanca,Cocina,4,8300.0,33200.0,2024-03-21,La Plata
FAC03367,C0345,Esencia Rosa,Aromatizacion,1,6000.0,6000.0,2024-03-21,Buenos Aires
FAC02508,C0220,Cesta Desayuno,Regaleria,4,27200.0,108800.0,2024-03-21,Mendoza
FAC02508,C0220,Vela Aromatica Vainilla,Velas,1,5300.0,5300.0,2024-03-21,Mendoza
FAC01062,C0013,Vaso Bambu,Bano,3,7600.0,22800.0,2024-03-21,Buenos Aires
FAC01062,C0013,Perchero Entrada,Decoracion,4,33200.0,132800.0,2024-03-21,Buenos Aires
FAC01652,C0089,Cesta Desayuno,Regaleria,2,27200.0,54400.0,2024-03-21,Mendoza
FAC01062,C0013,Jabonera Ceramica,Bano,4,9800.0,39200.0,2024-03-21,Buenos Aires
FAC02482,C0218,Lazo Decorativo,Regaleria,3,1200.0,3600.0,2024-03-21,Rosario
FAC01652,C0089,Esencia Jazmin,Aromatizacion,3,6000.0,18000.0,2024-03-21,Mendoza
FAC02482,C0218,Espejo Redondo,Decoracion,3,30200.0,90600.0,2024-03-21,Rosario
FAC01652,C0089,Toallero Bambu,Bano,1,24200.0,24200.0,2024-03-21,Mendoza
FAC01652,C0089,Pimentero Porcelana,Cocina,4,10600.0,42400.0,2024-03-21,Mendoza
FAC01652,C0089,Tabla de Cortar Madera,Cocina,2,18100.0,36200.0,2024-03-21,Mendoza
FAC01377,C0054,Espejo Redondo,Decoracion,2,30200.0,60400.0,2024-03-21,Buenos Aires
FAC01377,C0054,Guirnalda LED,Decoracion,2,16600.0,33200.0,2024-03-21,Buenos Aires
FAC01377,C0054,Taza Ceramica Blanca,Cocina,2,8300.0,16600.0,2024-03-21,Buenos Aires
FAC01377,C0054,Juego de Te x6,Cocina,4,33200.0,132800.0,2024-03-21,Buenos Aires
FAC01098,C0018,Set Sal y Pimienta,Cocina,3,19600.0,58800.0,2024-03-21,Buenos Aires
FAC03252,C0329,Taza Ceramica Negra,Cocina,2,8300.0,16600.0,2024-03-21,La Plata
FAC02508,C0220,Lazo Decorativo,Regaleria,2,1200.0,2400.0,2024-03-21,Mendoza
FAC01098,C0018,Tabla de Cortar Madera,Cocina,1,18100.0,18100.0,2024-03-21,Buenos Aires
FAC03367,C0345,Aromatizador Hogar,Aromatizacion,1,11300.0,11300.0,2024-03-21,Buenos Aires
FAC01098,C0018,Perchero Entrada,Decoracion,3,33200.0,99600.0,2024-03-21,Buenos Aires
FAC01614,C0085,Taza Ceramica Negra,Cocina,1,8300.0,8300.0,2024-03-22,Mar del Plata
FAC01614,C0085,Taza Ceramica Blanca,Cocina,1,8300.0,8300.0,2024-03-22,Mar del Plata
FAC01614,C0085,Guirnalda LED,Decoracion,2,16600.0,33200.0,2024-03-22,Mar del Plata
FAC01540,C0073,Aromatizador Hogar,Aromatizacion,1,11300.0,11300.0,2024-03-22,Buenos Aires
FAC02587,C0230,Marco Foto 10x15,Decoracion,4,9100.0,36400.0,2024-03-22,Buenos Aires
FAC01540,C0073,Esencia Rosa,Aromatizacion,1,6000.0,6000.0,2024-03-22,Buenos Aires
FAC01409,C0058,Mantel Navideno,Decoracion,1,22600.0,22600.0,2024-03-22,Buenos Aires
FAC01909,C0128,Difusor Cana,Aromatizacion,3,21100.0,63300.0,2024-03-22,Buenos Aires
FAC01409,C0058,Guirnalda LED,Decoracion,2,16600.0,33200.0,2024-03-22,Buenos Aires
FAC01909,C0128,Esencia Rosa,Aromatizacion,3,6000.0,18000.0,2024-03-22,Buenos Aires
FAC02340,C0193,Bolsa Regalo Pequeña,Regaleria,1,2300.0,2300.0,2024-03-22,Buenos Aires
FAC01540,C0073,Regadera Decorativa,Decoracion,1,21100.0,21100.0,2024-03-22,Buenos Aires
FAC01451,C0063,Planta Artificial,Decoracion,3,16600.0,49800.0,2024-03-22,Buenos Aires
FAC01451,C0063,Pimentero Porcelana,Cocina,4,10600.0,42400.0,2024-03-22,Buenos Aires
FAC01451,C0063,Esencia Rosa,Aromatizacion,2,6000.0,12000.0,2024-03-22,Buenos Aires
FAC01451,C0063,Planta Artificial,Decoracion,2,16600.0,33200.0,2024-03-22,Buenos Aires
FAC01409,C0058,Pimentero Porcelana,Cocina,4,10600.0,42400.0,2024-03-22,Buenos Aires
FAC02587,C0230,Esencia Jazmin,Aromatizacion,2,6000.0,12000.0,2024-03-22,Buenos Aires
FAC02340,C0193,Cuadro Motivacional,Decoracion,2,25700.0,51400.0,2024-03-22,Buenos Aires
FAC02340,C0193,Regadera Decorativa,Decoracion,1,21100.0,21100.0,2024-03-22,Buenos Aires
FAC02202,C0169,Tabla de Cortar Madera,Cocina,1,18100.0,18100.0,2024-03-22,Córdoba
FAC02340,C0193,Marco Foto 20x30,Decoracion,3,15100.0,45300.0,2024-03-22,Buenos Aires
FAC01127,C0021,Cesta Desayuno,Regaleria,2,27200.0,54400.0,2024-03-22,Mar del Plata
FAC01127,C0021,Bolsa Regalo Grande,Regaleria,1,3000.0,3000.0,2024-03-22,Mar del Plata
FAC01127,C0021,Lazo Decorativo,Regaleria,2,1200.0,2400.0,2024-03-22,Mar del Plata
FAC01127,C0021,Espejo Redondo,Decoracion,4,30200.0,120800.0,2024-03-22,Mar del Plata
FAC03579,C0377,Difusor Cana,Aromatizacion,1,21100.0,21100.0,2024-03-22,Córdoba
FAC02202,C0169,Set Sal y Pimienta,Cocina,2,19600.0,39200.0,2024-03-22,Córdoba
FAC03579,C0377,Guirnalda LED,Decoracion,1,16600.0,16600.0,2024-03-22,Córdoba
FAC03771,C0398,Papel Tissue Colores,Regaleria,4,1500.0,6000.0,2024-03-22,Buenos Aires
FAC03771,C0398,Set Velas x3,Velas,1,15100.0,15100.0,2024-03-22,Buenos Aires
FAC03579,C0377,Esencia Jazmin,Aromatizacion,1,6000.0,6000.0,2024-03-22,Córdoba
FAC03771,C0398,Servilletas Papel x20,Cocina,1,3800.0,3800.0,2024-03-22,Buenos Aires
FAC03771,C0398,Vaso Bambu,Bano,4,7600.0,30400.0,2024-03-22,Buenos Aires
FAC03579,C0377,Esencia Jazmin,Aromatizacion,2,6000.0,12000.0,2024-03-22,Córdoba
FAC01900,C0127,Taza Ceramica Blanca,Cocina,1,8300.0,8300.0,2024-03-23,Buenos Aires
FAC01900,C0127,Juego de Te x6,Cocina,4,33200.0,132800.0,2024-03-23,Buenos Aires
FAC03682,C0386,Lazo Decorativo,Regaleria,4,1200.0,4800.0,2024-03-23,Rosario
FAC02009,C0144,Esencia Rosa,Aromatizacion,2,6000.0,12000.0,2024-03-23,Buenos Aires
FAC02009,C0144,Esencia Rosa,Aromatizacion,1,6000.0,6000.0,2024-03-23,Buenos Aires
FAC02009,C0144,Esencia Jazmin,Aromatizacion,4,6000.0,24000.0,2024-03-23,Buenos Aires
FAC02854,C0261,Aromatizador Hogar,Aromatizacion,4,11300.0,45200.0,2024-03-23,Córdoba
FAC03682,C0386,Bolsa Regalo Grande,Regaleria,4,3000.0,12000.0,2024-03-23,Rosario
FAC03385,C0347,Vela Aromatica Vainilla,Velas,4,5300.0,21200.0,2024-03-23,Buenos Aires
FAC03385,C0347,Portavelas Cristal,Velas,1,13600.0,13600.0,2024-03-23,Buenos Aires
FAC03385,C0347,Toallero Bambu,Bano,2,24200.0,48400.0,2024-03-23,Buenos Aires
FAC03682,C0386,Cesta Desayuno,Regaleria,3,27200.0,81600.0,2024-03-23,Rosario
FAC03215,C0322,Bolsa Regalo Pequeña,Regaleria,1,2300.0,2300.0,2024-03-23,Mar del Plata
FAC02009,C0144,Bolsa Regalo Grande,Regaleria,1,3000.0,3000.0,2024-03-23,Buenos Aires
FAC02721,C0245,Taza Ceramica Negra,Cocina,1,8300.0,8300.0,2024-03-23,La Plata
FAC02349,C0194,Reloj Pared Madera,Decoracion,1,37800.0,37800.0,2024-03-23,Buenos Aires
FAC02854,C0261,Esencia Rosa,Aromatizacion,1,6000.0,6000.0,2024-03-23,Córdoba
FAC03385,C0347,Vela Aromatica Lavanda,Velas,1,5300.0,5300.0,2024-03-23,Buenos Aires
FAC02721,C0245,Taza Ceramica Blanca,Cocina,2,8300.0,16600.0,2024-03-23,La Plata
FAC02349,C0194,Esencia Jazmin,Aromatizacion,2,6000.0,12000.0,2024-03-23,Buenos Aires
FAC01900,C0127,Servilletas Papel x20,Cocina,2,3800.0,7600.0,2024-03-23,Buenos Aires
FAC03132,C0307,Cesta Desayuno,Regaleria,3,27200.0,81600.0,2024-03-23,Buenos Aires
FAC03682,C0386,Vela Aromatica Lavanda,Velas,3,5300.0,15900.0,2024-03-23,Rosario
FAC02721,C0245,Salero Porcelana,Cocina,3,10600.0,31800.0,2024-03-23,La Plata
FAC03132,C0307,Bolsa Regalo Grande,Regaleria,4,3000.0,12000.0,2024-03-23,Buenos Aires
FAC03403,C0348,Tabla de Cortar Madera,Cocina,1,18100.0,18100.0,2024-03-23,Buenos Aires
FAC03132,C0307,Toallero Bambu,Bano,4,24200.0,96800.0,2024-03-23,Buenos Aires
FAC03132,C0307,Lazo Decorativo,Regaleria,1,1200.0,1200.0,2024-03-23,Buenos Aires
FAC02349,C0194,Taza Ceramica Blanca,Cocina,2,8300.0,16600.0,2024-03-23,Buenos Aires
FAC01900,C0127,Cesta Desayuno,Regaleria,4,27200.0,108800.0,2024-03-23,Buenos Aires
FAC03132,C0307,Papel Tissue Colores,Regaleria,2,1500.0,3000.0,2024-03-23,Buenos Aires
FAC03215,C0322,Maceta Ceramica,Decoracion,4,12100.0,48400.0,2024-03-23,Mar del Plata
FAC03215,C0322,Tarjeta Saludo,Regaleria,3,1800.0,5400.0,2024-03-23,Mar del Plata
FAC03215,C0322,Papel Tissue Colores,Regaleria,1,1500.0,1500.0,2024-03-23,Mar del Plata
FAC03403,C0348,Set Sal y Pimienta,Cocina,3,19600.0,58800.0,2024-03-23,Buenos Aires
FAC02721,C0245,Maceta Ceramica,Decoracion,4,12100.0,48400.0,2024-03-23,La Plata
FAC03657,C0384,Jabonera Ceramica,Bano,2,9800.0,19600.0,2024-03-24,Buenos Aires
FAC03657,C0384,Lazo Decorativo,Regaleria,1,1200.0,1200.0,2024-03-24,Buenos Aires
FAC02771,C0252,Vaso Bambu,Bano,3,7600.0,22800.0,2024-03-24,La Plata
FAC03658,C0384,Salero Porcelana,Cocina,2,10600.0,21200.0,2024-03-24,Buenos Aires
FAC02824,C0259,Taza Ceramica Negra,Cocina,1,8300.0,8300.0,2024-03-24,Rosario
FAC02824,C0259,Aromatizador Hogar,Aromatizacion,3,11300.0,33900.0,2024-03-24,Rosario
FAC02771,C0252,Cojin Decorativo,Decoracion,4,19600.0,78400.0,2024-03-24,La Plata
FAC02592,C0231,Taza Ceramica Blanca,Cocina,2,8300.0,16600.0,2024-03-24,Córdoba
FAC02592,C0231,Esencia Rosa,Aromatizacion,2,6000.0,12000.0,2024-03-24,Córdoba
FAC02771,C0252,Reloj Pared Madera,Decoracion,3,37800.0,113400.0,2024-03-24,La Plata
FAC02890,C0268,Jabonera Ceramica,Bano,4,9800.0,39200.0,2024-03-24,La Plata
FAC02824,C0259,Taza Ceramica Blanca,Cocina,3,8300.0,24900.0,2024-03-24,Rosario
FAC02592,C0231,Perchero Entrada,Decoracion,4,33200.0,132800.0,2024-03-24,Córdoba
FAC03658,C0384,Marco Foto 20x30,Decoracion,3,15100.0,45300.0,2024-03-24,Buenos Aires
FAC02592,C0231,Bolsa Regalo Pequeña,Regaleria,1,2300.0,2300.0,2024-03-24,Córdoba
FAC01049,C0009,Set Sal y Pimienta,Cocina,1,19600.0,19600.0,2024-03-24,Córdoba
FAC02824,C0259,Reloj Pared Madera,Decoracion,4,37800.0,151200.0,2024-03-24,Rosario
FAC01049,C0009,Lazo Decorativo,Regaleria,2,1200.0,2400.0,2024-03-24,Córdoba
FAC01248,C0035,Vela Aromatica Lavanda,Velas,2,5300.0,10600.0,2024-03-24,Buenos Aires
FAC01248,C0035,Portavelas Cristal,Velas,1,13600.0,13600.0,2024-03-24,Buenos Aires
FAC03658,C0384,Pimentero Porcelana,Cocina,2,10600.0,21200.0,2024-03-24,Buenos Aires
FAC01490,C0066,Planta Artificial,Decoracion,2,16600.0,33200.0,2024-03-24,Buenos Aires
FAC02592,C0231,Portavelas Cristal,Velas,3,13600.0,40800.0,2024-03-24,Córdoba
FAC01490,C0066,Maceta Ceramica,Decoracion,2,12100.0,24200.0,2024-03-24,Buenos Aires
FAC02890,C0268,Vaso Bambu,Bano,2,7600.0,15200.0,2024-03-24,La Plata
FAC01747,C0105,Mantel Navideno,Decoracion,2,22600.0,45200.0,2024-03-25,Buenos Aires
FAC02545,C0223,Papel Tissue Colores,Regaleria,1,1500.0,1500.0,2024-03-25,Buenos Aires
FAC02545,C0223,Bolsa Regalo Grande,Regaleria,1,3000.0,3000.0,2024-03-25,Buenos Aires
FAC02545,C0223,Aromatizador Hogar,Aromatizacion,4,11300.0,45200.0,2024-03-25,Buenos Aires
FAC01099,C0018,Bolsa Regalo Grande,Regaleria,4,3000.0,12000.0,2024-03-25,Buenos Aires
FAC02545,C0223,Cesta Desayuno,Regaleria,4,27200.0,108800.0,2024-03-25,Buenos Aires
FAC01747,C0105,Taza Ceramica Blanca,Cocina,3,8300.0,24900.0,2024-03-25,Buenos Aires
FAC01099,C0018,Vela Aromatica Vainilla,Velas,1,5300.0,5300.0,2024-03-25,Buenos Aires
